659,     8.925807,   4.75968647
660,   8.97384453,   4.28777742
661,   9.01211357,   3.81418991
662,   9.04063988,   3.33923912
663,   9.05950832,   2.86323309
664,   9.06889248,   2.38647056
665,   9.06906891,   1.90923655
666,   9.06052113,   1.43178916
667,   9.04440689,  0.954341531
668,   9.02309608,  0.477044702
669,   8.11328793,   9.92743111
670,   8.21283054,    9.5376091
671,   8.34000015,   9.13087463
672,   8.47797394,   8.71210575
673,   8.61630535,   8.28445816
674,   8.74918556,   7.84985447
675,   8.87365723,   7.40950108
676,   8.98834705,   6.96422577
677,   9.09270382,    6.5146637
678,   9.18657494,   6.06134987
679,   9.26997757,   5.60475302
680,   9.34296989,    5.1452961
681,   9.40560627,   4.68336487
682,   9.45791721,   4.21931744
683,   9.49991608,   3.75349879
684,   9.53163147,   3.28624082
685,   9.55315208,   2.81786871
686,   9.56466198,   2.34869862
687,   9.56645393,   1.87903047
688,   9.55903816,   1.40913677
689,   9.54363728,  0.939240336
690,   9.52275848,  0.469495207
691,   8.49879646,   9.72869301
692,   8.60582542,   9.35117149
693,   8.74164963,   8.95589256
694,   8.88875771,   8.54791641
695,    9.0362196,   8.13056946
696,   9.17794132,   7.70588923
697,   9.31081486,   7.27515173
698,   9.43339443,   6.83923054
699,   9.54510117,   6.39879608
700,   9.64577293,   5.95441151
701,     9.735425,   5.50656986
702,   9.81412125,   5.05571556
703,   9.88191605,   4.60225487
704,   9.93884182,   4.14656591
705,   9.98491383,    3.6890099
706,   10.0201607,   3.22993731
707,   10.0446777,   2.76969051
708,   10.0586586,   2.30860233
709,   10.0624084,   1.84698844
710,    10.056468,   1.38513517
711,   10.0421247,  0.923275173
712,   10.0220203,  0.461566061
713,   8.87373924,   9.52566051
714,   8.98826885,    9.1628933
715,   9.13302994,   8.78027534
716,   9.28969193,   8.38362217
717,   9.44674492,   7.97681618
718,   9.59777832,    7.5621891
719,   9.73953056,   7.14115572
720,   9.87048721,   6.71466017
721,   9.99003983,   6.28341484
722,   10.0980167,   5.84801006
723,   10.1944294,   5.40896463
724,   10.2793427,   4.96674442
725,   10.3528147,   4.52177525
726,    10.414875,   4.07445478
727,   10.4655399,    3.6251626
728,   10.5048428,   3.17426634
729,   10.5328808,   2.72212601
730,    10.549859,   2.26909089
731,   10.5560961,   1.81549287
732,   10.5521584,   1.36163366
733,   10.5394001,  0.907760859
734,   10.5206766,  0.453953922
735,   9.22694397,   9.33937836
736,   9.35035324,   8.99570751
737,    9.5056572,   8.62685394
738,   9.67331505,   8.24114895
739,   9.84112549,   7.84406281
740,   10.0024452,      7.43855
741,   10.1539593,   7.02625084
742,   10.2941456,   6.60819435
743,   10.4223976,   6.18512917
744,   10.5385418,   5.75767279
745,   10.6425886,   5.32636356
746,   10.7346029,   4.89168835
747,   10.8146391,    4.4540925
748,   10.8827305,   4.01399279
749,   10.9388914,   3.57178664
750,   10.9831619,   3.12785983
751,   11.0156422,   2.68258977
752,    11.036541,   2.23634291
753,   11.0461864,    1.7894702
754,   11.0451736,   1.34229696
755,   11.0350151,  0.895059705
756,   11.0186052,  0.447755605
757,   9.54027557,   9.20244694
758,   9.67858219,   8.88172436
759,   9.84903336,   8.52560139
760,   10.0309792,    8.1483345
761,   10.2119007,   7.75829983
762,   10.3852425,   7.35941505
763,   10.5479479,   6.95346403
764,   10.6986732,    6.5414834
765,   10.8368988,   6.12421989
766,   10.9624834,    5.7022953
767,    11.075449,   5.27626038
768,   11.1758595,   4.84661722
769,   11.2637739,    4.4138298
770,   11.3392239,   3.97833371
771,   11.4022274,   3.54054451
772,   11.4528246,   3.10086536
773,   11.4911175,   2.65969086
774,   11.5173111,    2.2174077
775,   11.5317526,   1.77439129
776,   11.5351429,   1.33099318
777,   11.5290022,  0.887481332
778,   11.5159931,  0.443925261
779,   12.5112486,  0.444929421
780,   13.0047665,  0.453386456
781,   13.4977283,  0.464064837
782,   13.9911757,  0.475863397
783,   14.4875164,  0.488287926
784,   12.5160542,  0.890788078
785,   13.0026226,  0.907302439
786,   13.4881306,  0.928245664
787,    13.974411,  0.951531708
788,   14.4651756,  0.976173818
789,   12.5116615,   1.33691549
790,   12.9906378,   1.36121607
791,   13.4680462,   1.39209747
792,   13.9462509,   1.42657018
793,   14.4296312,   1.46317339
794,   12.4962082,    1.7828145
795,   12.9669495,    1.8146441
796,   13.4355602,   1.85515893
797,   13.9048042,   1.90051007
798,   14.3794413,    1.9487803
799,   12.4685497,   2.22804093
800,   12.9304419,   2.26712656
801,   13.3895836,     2.316962
802,    13.849081,   2.37286568
803,   14.3139591,   2.43247747
804,   12.4280357,   2.67216444
805,   12.8804874,   2.71821022
806,   13.3295326,   2.77703571
807,   13.7785931,   2.84314394
808,   14.2329044,   2.91374397
